malware_domain,phishtank,alexatop,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,zonefiles_tld,domain_age,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
FALSE,FALSE,FALSE,1.326621924,0.413723512,0.067726024,0.6,TRUE,FALSE,0.6,3.96,0.060869565,0.626140967,0.023376623,FALSE,0.666666667,o-t-system.com,www.act-system.com
FALSE,FALSE,FALSE,0.6,0.072653885,0.047332792,0.821765585,TRUE,FALSE,0.5,FALSE,0.058385093,0.054165061,0.101298701,FALSE,0.615384615,apk4free.net,appsforpc.net
FALSE,FALSE,FALSE,0.6,0.072653885,0.047332792,0.821765585,TRUE,FALSE,0.5,FALSE,0.058385093,0.054165061,0.101298701,FALSE,0.615384615,apk4free.net,appsforpc.net
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.09043653,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.785714286,crazygames.com,crazyfacts.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.09043653,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.785714286,crazygames.com,crazyfacts.com
FALSE,FALSE,FALSE,0.6,0.6,0.047173297,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.722222222,newmediator.org,newmediagenres.org
FALSE,FALSE,FALSE,0.6,0.6,0.047173297,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.722222222,newmediator.org,newmediagenres.org
FALSE,FALSE,FALSE,0.6,0.162462159,0.06034222,0.596933601,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.631578947,wplearninglab.com,www.warkianilab.com
FALSE,FALSE,FALSE,0.6,0.162462159,0.06034222,0.596933601,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.631578947,wplearninglab.com,www.warkianilab.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.052842694,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.714285714,szmuseum.com,byrdmuseum.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.052842694,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.714285714,szmuseum.com,byrdmuseum.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.08045394,0,FALSE,0,0.7,FALSE,0.093167702,0.015997263,0.467532468,FALSE,0.6875,kingmed.info,kjclinicmed.info
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.08045394,0,FALSE,0,0.7,FALSE,0.093167702,0.015997263,0.467532468,FALSE,0.6875,kingmed.info,kjclinicmed.info
FALSE,FALSE,FALSE,0.6,0.39556004,0.04567822,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.8,storespace.com,stylesplace.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.04567822,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.8,storespace.com,stylesplace.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.110837618,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.625,lakvisiontv.com,www.viriontx.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.110837618,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.625,lakvisiontv.com,www.viriontx.com
FALSE,FALSE,FALSE,0.6,0.6,0.026021279,0.6,TRUE,FALSE,0.5,FALSE,0.028571429,0.002266473,0.023376623,FALSE,0.666666667,nspira.in,pn.ispirt.in
FALSE,FALSE,FALSE,0.6,0.6,0.026021279,0.6,TRUE,FALSE,0.5,FALSE,0.028571429,0.002266473,0.023376623,FALSE,0.666666667,nspira.in,pn.ispirt.in
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.07796408,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.619047619,parstellshop.com,parkwayfellowship.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.07796408,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.619047619,parstellshop.com,parkwayfellowship.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.037135274,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.857142857,atbonline.com,cattonline.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.037135274,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.857142857,atbonline.com,cattonline.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.055275769,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.080519481,FALSE,0.727272727,expertphotography.com,lauriemphotography.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.055275769,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.080519481,FALSE,0.727272727,expertphotography.com,lauriemphotography.com
FALSE,FALSE,FALSE,0.161073826,0.031281534,0.054350543,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.764705882,discountmugs.com,discountwound.com
FALSE,FALSE,FALSE,0.161073826,0.031281534,0.054350543,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.764705882,discountmugs.com,discountwound.com
FALSE,FALSE,FALSE,0.6,0.6,0.044961816,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.051948052,FALSE,0.588235294,louisiana.edu,liftlouisiana.org
FALSE,FALSE,FALSE,0.6,0.6,0.044961816,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.051948052,FALSE,0.588235294,louisiana.edu,liftlouisiana.org
FALSE,FALSE,FALSE,0.161073826,0.031281534,0.047023113,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.733333333,growstorejp.com,growltoe.com
FALSE,FALSE,FALSE,0.161073826,0.031281534,0.047023113,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.733333333,growstorejp.com,growltoe.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.049507316,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.666666667,walmart.com,www.almarai.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.049507316,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.666666667,walmart.com,www.almarai.com
FALSE,FALSE,FALSE,0.6,0.6,0.048865325,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.6875,dengarden.com,ducatigarden.com
FALSE,FALSE,FALSE,0.6,0.6,0.048865325,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.6875,dengarden.com,ducatigarden.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066690186,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.48,swasthyakhabar.com,www.artbyannaalvarado.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066690186,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.48,swasthyakhabar.com,www.artbyannaalvarado.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.055491666,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.736842105,ashleyfurniture.com,addonfurniture.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.055491666,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.736842105,ashleyfurniture.com,addonfurniture.com
FALSE,FALSE,FALSE,0.6,0.6,0.059875822,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.285714286,FALSE,0.611111111,questback.com,www.testitback.com
FALSE,FALSE,FALSE,0.6,0.6,0.059875822,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.285714286,FALSE,0.611111111,questback.com,www.testitback.com
FALSE,FALSE,FALSE,0.6,0.6,0.096318144,0.6,TRUE,FALSE,0.3,FALSE,0.034782609,0.0203458,0.233766234,FALSE,0.5,mediaportal.ru,medknizhku-tula.ru
FALSE,FALSE,FALSE,0.6,0.6,0.096318144,0.6,TRUE,FALSE,0.3,FALSE,0.034782609,0.0203458,0.233766234,FALSE,0.5,mediaportal.ru,medknizhku-tula.ru
FALSE,FALSE,FALSE,0.6,0.6,0.069937137,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.652173913,apartmentfinder.com,www.farmagentfinder.com
FALSE,FALSE,FALSE,0.6,0.6,0.069937137,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.652173913,apartmentfinder.com,www.farmagentfinder.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.046679777,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.764705882,computerhope.com,computerchimp.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.046679777,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.764705882,computerhope.com,computerchimp.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.049851599,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.722222222,triathlete.com,atomic-athlete.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.049851599,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.722222222,triathlete.com,atomic-athlete.com
FALSE,FALSE,FALSE,0.6,0.943491423,0.103898949,0.239416284,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.6,www.no.com,www.s2yntrk.com
FALSE,FALSE,FALSE,0.6,0.943491423,0.103898949,0.239416284,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.6,www.no.com,www.s2yntrk.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.055275548,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.044155844,FALSE,0.631578947,www.googleapis.com,www.toothpolish.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.055275548,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.044155844,FALSE,0.631578947,www.googleapis.com,www.toothpolish.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.115052715,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.049350649,FALSE,0.647058824,audioffers.com,www.tdxoffers.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.115052715,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.049350649,FALSE,0.647058824,audioffers.com,www.tdxoffers.com
FALSE,FALSE,FALSE,0.6,0.6,0.096073787,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.5,tesaovacaoriginal.com,texassponsorahighway.com
FALSE,FALSE,FALSE,0.6,0.6,0.096073787,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.5,tesaovacaoriginal.com,texassponsorahighway.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.033740933,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.714285714,sellbroke.com,noellarose.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.033740933,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.714285714,sellbroke.com,noellarose.com
FALSE,FALSE,FALSE,0.6,0.638748739,0.066776765,0.6,TRUE,FALSE,0.1,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.666666667,picresize.com,api.preezie.com
FALSE,FALSE,FALSE,0.6,0.638748739,0.066776765,0.6,TRUE,FALSE,0.1,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.666666667,picresize.com,api.preezie.com
FALSE,FALSE,FALSE,0.6,0.6,0.054443933,0.122601732,FALSE,0,0.7,FALSE,0.001242236,0.001074883,0.072727273,FALSE,0.75,kosmi.io,bluebungalow.cdn.kooii.io
FALSE,FALSE,FALSE,0.6,0.6,0.054443933,0.122601732,FALSE,0,0.7,FALSE,0.001242236,0.001074883,0.072727273,FALSE,0.75,kosmi.io,bluebungalow.cdn.kooii.io
FALSE,FALSE,FALSE,0.6,0.049445005,0.036371797,0.78538648,TRUE,FALSE,0.5,FALSE,0.196273292,0.00022171,0.467532468,FALSE,0.818181818,looper.com,looperi.cam
FALSE,FALSE,FALSE,0.6,0.049445005,0.036371797,0.78538648,TRUE,FALSE,0.5,FALSE,0.196273292,0.00022171,0.467532468,FALSE,0.818181818,looper.com,looperi.cam
FALSE,FALSE,FALSE,0.6,0.39556004,0.164082871,0.415891539,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.619047619,wowprogress.com,www.100proofpress.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.164082871,0.415891539,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.619047619,wowprogress.com,www.100proofpress.com
FALSE,FALSE,FALSE,0.6,0.6,0.060946003,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.68,acybersolutions.com,www.acepokersolutions.com
FALSE,FALSE,FALSE,0.6,0.6,0.060946003,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.68,acybersolutions.com,www.acepokersolutions.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054031022,0,TRUE,FALSE,0.5,FALSE,0.053416149,0.000782575,0.467532468,FALSE,0.538461538,watchvideo.us,fetchppe.us
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054031022,0,TRUE,FALSE,0.5,FALSE,0.053416149,0.000782575,0.467532468,FALSE,0.538461538,watchvideo.us,fetchppe.us
FALSE,FALSE,FALSE,0.6,0.049445005,0.040373336,0.78538648,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.103896104,FALSE,0.733333333,silverprice.org,sistertrick.org
FALSE,FALSE,FALSE,0.6,0.049445005,0.040373336,0.78538648,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.103896104,FALSE,0.733333333,silverprice.org,sistertrick.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.052634504,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.583333333,diadata.org,dws.utah.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.052634504,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.583333333,diadata.org,dws.utah.org
FALSE,FALSE,FALSE,0.6,0.6,0.152284073,0.6,TRUE,FALSE,0.7,FALSE,0.048447205,0.012338089,0.109090909,FALSE,0.6,18love.xyz,rolake.xyz
FALSE,FALSE,FALSE,0.6,0.6,0.152284073,0.6,TRUE,FALSE,0.7,FALSE,0.048447205,0.012338089,0.109090909,FALSE,0.6,18love.xyz,rolake.xyz
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.156035371,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.127272727,FALSE,0.909090909,big-bio.com,big4bio.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.156035371,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.127272727,FALSE,0.909090909,big-bio.com,big4bio.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.059737814,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.714285714,webinarjam.com,webbygram.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.059737814,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.714285714,webinarjam.com,webbygram.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.099848634,0,TRUE,FALSE,0.5,FALSE,0.016149068,0.000339562,0.428571429,FALSE,0.466666667,zhaifu.cc,www.yuzhaige.cc
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.099848634,0,TRUE,FALSE,0.5,FALSE,0.016149068,0.000339562,0.428571429,FALSE,0.466666667,zhaifu.cc,www.yuzhaige.cc
FALSE,FALSE,FALSE,0.6,0.049445005,0.181744416,0.78538648,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.722222222,torrentsee32.com,torrentissue25.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.181744416,0.78538648,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.722222222,torrentsee32.com,torrentissue25.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.151443928,0.78538648,TRUE,FALSE,0.5,FALSE,0.048447205,0.012338089,0.467532468,FALSE,0.615384615,hindmovie.xyz,lisdme.xyz
FALSE,FALSE,FALSE,0.6,0.049445005,0.151443928,0.78538648,TRUE,FALSE,0.5,FALSE,0.048447205,0.012338089,0.467532468,FALSE,0.615384615,hindmovie.xyz,lisdme.xyz
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.040705921,0,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.846153846,predictit.org,predicted.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.040705921,0,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.846153846,predictit.org,predicted.org
FALSE,FALSE,FALSE,0.6,0.109989909,0.057018968,0.6,TRUE,FALSE,0.5,FALSE,0.02484472,0.000864617,0.428571429,FALSE,0.476190476,bookparadise.cloud,impala.awwwsome.cloud
FALSE,FALSE,FALSE,0.6,0.109989909,0.057018968,0.6,TRUE,FALSE,0.5,FALSE,0.02484472,0.000864617,0.428571429,FALSE,0.476190476,bookparadise.cloud,impala.awwwsome.cloud
FALSE,FALSE,FALSE,0.6,0.6,0.051250011,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.818181818,pryamaya.ru,pravaya.ru
FALSE,FALSE,FALSE,0.6,0.6,0.051250011,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.818181818,pryamaya.ru,pravaya.ru
FALSE,FALSE,FALSE,0.6,0.6,0.052662084,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.466666667,translit.ru,www.nasledie.ru
FALSE,FALSE,FALSE,0.6,0.6,0.052662084,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.466666667,translit.ru,www.nasledie.ru
FALSE,FALSE,FALSE,0.6,0.6,0.063441132,0.6,TRUE,FALSE,0.5,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.571428571,www.qld.gov.au,www.nemtsov.ru
FALSE,FALSE,FALSE,0.6,0.6,0.063441132,0.6,TRUE,FALSE,0.5,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.571428571,www.qld.gov.au,www.nemtsov.ru
FALSE,FALSE,FALSE,0.6,0.120080727,0.057350394,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.611111111,westbyte.com,www.steelbytes.com
FALSE,FALSE,FALSE,0.6,0.120080727,0.057350394,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.611111111,westbyte.com,www.steelbytes.com
FALSE,FALSE,FALSE,0.6,0.6,0.077785836,0.6,TRUE,FALSE,0.3,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.578947368,www.cloudaccess.net,www.jla-data.net
FALSE,FALSE,FALSE,0.6,0.6,0.077785836,0.6,TRUE,FALSE,0.3,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.578947368,www.cloudaccess.net,www.jla-data.net
FALSE,FALSE,FALSE,0.6,0.16851665,0.056223665,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.607142857,eorzeacollection.com,www.thepremiercollection.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.056223665,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.607142857,eorzeacollection.com,www.thepremiercollection.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.068020122,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.631578947,crowd-realty.com,www.witt-realty.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.068020122,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.631578947,crowd-realty.com,www.witt-realty.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.03464655,0,FALSE,0,0.7,FALSE,0.002484472,4.1703E-05,0.080519481,FALSE,0.6,websta.me,nebula.moe
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.03464655,0,FALSE,0,0.7,FALSE,0.002484472,4.1703E-05,0.080519481,FALSE,0.6,websta.me,nebula.moe
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.040916444,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.722222222,thesportsrush.com,thesportsontap.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.040916444,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.722222222,thesportsrush.com,thesportsontap.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.044916903,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.533333333,wsws.org,www.ocswssw.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.044916903,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.533333333,wsws.org,www.ocswssw.org
FALSE,FALSE,FALSE,0.6,0.6,0.05020807,0.6,TRUE,FALSE,0.6,FALSE,0.034782609,0.0203458,0.080519481,FALSE,0.727272727,bombkino.ru,homkin.ru
FALSE,FALSE,FALSE,0.6,0.6,0.05020807,0.6,TRUE,FALSE,0.6,FALSE,0.034782609,0.0203458,0.080519481,FALSE,0.727272727,bombkino.ru,homkin.ru
FALSE,FALSE,FALSE,0.412751678,0.065590313,0.035897783,0.729644717,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.818181818,displet.com,tiplet.com
FALSE,FALSE,FALSE,0.412751678,0.065590313,0.035897783,0.729644717,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.818181818,displet.com,tiplet.com
FALSE,FALSE,FALSE,0.6,0.280524723,0.17108032,0.6,TRUE,FALSE,0.6,FALSE,0,2.80518E-05,0.046753247,FALSE,0.571428571,cuiqingcai.com,cf.qingka.fm
FALSE,FALSE,FALSE,0.6,0.280524723,0.17108032,0.6,TRUE,FALSE,0.6,FALSE,0,2.80518E-05,0.046753247,FALSE,0.571428571,cuiqingcai.com,cf.qingka.fm
FALSE,FALSE,FALSE,0.3098434,0.066599395,0.269966155,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.777777778,88ys.com,88nsm.com
FALSE,FALSE,FALSE,0.3098434,0.066599395,0.269966155,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.777777778,88ys.com,88nsm.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046803421,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.692307692,retouchup.com,reimuchan.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046803421,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.692307692,retouchup.com,reimuchan.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.062630066,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.101298701,FALSE,0.55,tailorbrands.com,www.taylorshanle.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.062630066,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.101298701,FALSE,0.55,tailorbrands.com,www.taylorshanle.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066986792,0,TRUE,FALSE,0.6,FALSE,0.062111801,0.000452009,0.051948052,FALSE,0.583333333,instaview.me,indrajith.me
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066986792,0,TRUE,FALSE,0.6,FALSE,0.062111801,0.000452009,0.051948052,FALSE,0.583333333,instaview.me,indrajith.me
FALSE,FALSE,FALSE,0.6,0.457114026,0.064009774,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.538461538,localdailytrends.com,www.localpuppybreeders.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.064009774,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.538461538,localdailytrends.com,www.localpuppybreeders.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.056317623,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.681818182,wefloridafinancial.com,aff.goadfinancial.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.056317623,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.681818182,wefloridafinancial.com,aff.goadfinancial.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.062542574,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.636363636,thisoldhouse.com,www.theislandhouse.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.062542574,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.636363636,thisoldhouse.com,www.theislandhouse.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.047403878,0.78538648,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.714285714,brainden.com,brainerdhi.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.047403878,0.78538648,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.714285714,brainden.com,brainerdhi.com
FALSE,FALSE,FALSE,0.6,0.19172553,0.330937085,0.694937507,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.454545455,nareshit.com,www.7800fahrenheit.com
FALSE,FALSE,FALSE,0.6,0.19172553,0.330937085,0.694937507,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.454545455,nareshit.com,www.7800fahrenheit.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.027363653,0,TRUE,FALSE,0.5,FALSE,0.014906832,0.001625334,0.023376623,FALSE,0.777777778,raise.com,rise.co
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.027363653,0,TRUE,FALSE,0.5,FALSE,0.014906832,0.001625334,0.023376623,FALSE,0.777777778,raise.com,rise.co
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.048778452,0,TRUE,FALSE,0.6,FALSE,0.053416149,0.000782575,0.023376623,FALSE,0.5,marketeeronline.co,www.rosenbergeronline.us
